procurement_id,date,school_id,vendor_name,grain_type,quantity,unit,total_cost,payment_status,quantity_orginal,quantity_kg
MDM002124,2025-10-17,SCH0410,S. AGRO WORKS,Pulses,34700.0,GRAM,3123,Unknown,34700,34.7
MDM005513,2025-09-10,SCH0110,GOYAL RICE MILL,Rice,23.8,KILOGRAM,952,PAID,23.8 kg,23.8
MDM008665,2025-06-24,SCH0224,SINGH BROTHERS,Rice,35400.0,GRAM,1416,PAID,35400,35.4
MDM009718,2025-12-14,SCH0333,KUMAR SUPPLIES,Mustard Oil,0.642,BAGS,3852,DUE,0.642,32.1
MDM008855,2026-07-02,SCH0457,GOYAL ENTERPRISES,Pulses,1.108,KILOGRAM,4986,PAID,1.108,55.400000000000006
MDM009386,2025-12-31,SCH0166,SHARMA & SONS,Rice,19700.0,GRAM,,PENDING,19700,19.7
MDM011943,2025-10-19,SCH0213,GOYAL MILL,Pulses,23.0,KILOGRAM,2070,PAID,23.0 kg,23.0
MDM006000,2025-07-21,SCH0011,KUMAR GENERAL STORE,Rice,54.9,KILOGRAM,2196,PAID,54.9,54.9
MDM002198,2025-10-11,SCH0017,SHARMA TRADERS PVT LTD,Pulses,13.0,KILOGRAM,1170,DUE,13,13.0
MDM004052,2025-09-04,SCH0594,KUMAR & CO.,Wheat,48.4,KILOGRAM,1452,CLEARED,48.4 kg,48.4
MDM001217,2025-08-24,SCH0246,GOYAL MILL,Pulses,24.0,KILOGRAM,2160,PENDING,24.0 kg,24.0
MDM003363,2025-06-17,SCH0113,SHARMA TRADERS PVT LTD,Pulses,0.77,BAGS,3465,PENDING,0.77,38.5
MDM002502,2025-11-25,SCH0435,SHARMA TRADERS PVT LTD,Pulses,56.0,KILOGRAM,5040,PENDING,56,56.0
MDM000726,2025-06-09,SCH0100,GOYAL MILL,Atta,1.108,BAGS,1662,PAID,1.108,55.400000000000006
MDM007564,2025-04-12,SCH0284,SHARMA TRADERS,Rice,23.7,KILOGRAM,948,CLEARED,23.7,23.7
MDM000979,2025-05-24,SCH0376,GOYAL RICE MILL,Wheat,55100.0,GRAM,1653,PAID,55100,55.1
MDM000809,2026-01-04,SCH0516,S. AGRO WORKS,Wheat,39200.0,GRAM,1176,DUE,39200,39.2
MDM007774,2026-02-14,SCH0323,KUMAR GENERAL STORE,Mustard Oil,49300.0,GRAM,5916,PENDING,49300,49.3
MDM001476,2025-08-16,SCH0511,GOYAL RICE MILL,Pulses,37.5,KILOGRAM,3375,PENDING,37.5,37.5
MDM011652,2026-03-02,SCH0195,SHARMA TRADERS PVT LTD,Mustard Oil,1.098,BAGS,6588,PAID,1.098,54.900000000000006
MDM008040,2025-06-06,SCH0251,SHARMA TRADERS,Pulses,40.3,KILOGRAM,3627,PAID,40.3 kg,40.3
MDM008337,2025-11-11,SCH0344,KUMAR SUPPLIES,Pulses,0.392,BAGS,1764,PENDING,0.392,19.6
MDM004907,2025-12-27,SCH0382,KUMAR GENERAL STORE,Wheat,21.7,KILOGRAM,651,PAID,21.7 kg,21.7
MDM008639,2026-02-24,SCH0011,KUMAR & CO.,Mustard Oil,0.5,KILOGRAM,3000,PAID,0.5,25.0
MDM011150,2025-07-21,SCH0010,KUMAR & CO.,Rice,,,2060,CLEARED,,
MDM004931,2025-11-29,SCH0291,KUMAR & CO.,Mustard Oil,0.8340000000000001,BAGS,5004,Unknown,0.8340000000000001,41.7
MDM004543,2026-02-22,SCH0240,SHARMA & SONS,Pulses,39.4,KILOGRAM,3546,PAID,39.4,39.4
MDM003963,2025-09-15,SCH0499,SHARMA & SONS,Pulses,40.5,KILOGRAM,,PAID,40.5,40.5
MDM009585,2026-02-18,SCH0211,KUMAR SUPPLIES,Atta,0.446,KILOGRAM,669,Unknown,0.446,22.3
MDM002672,2025-04-01,SCH0217,GOYAL MILL,Mustard Oil,0.794,KILOGRAM,4764,PAID,0.794,39.7
MDM007530,2025-09-17,SCH0099,KUMAR & CO.,Pulses,1.014,BAGS,4563,Unknown,1.014,50.7
MDM001236,2025-11-25,SCH0566,SHARMA TRADERS PVT LTD,Rice,0.202,BAGS,404,Unknown,0.202,10.100000000000001
MDM001226,2025-08-07,SCH0551,KUMAR & CO.,Mustard Oil,30.1,KILOGRAM,3612,PENDING,30.1,30.1
MDM001765,2025-04-05,SCH0219,SHARMA TRADERS PVT LTD,Pulses,19.2,KILOGRAM,1728,PAID,19.2,19.2
MDM008851,2025-12-15,SCH0517,SINGH AGRO,Pulses,45700.0,GRAM,4113,PAID,45700,45.7
MDM008140,2025-09-17,SCH0447,GOYAL ENTERPRISES,Rice,21.3,KILOGRAM,852,DUE,21.3,21.3
MDM009244,2025-06-12,SCH0430,GOYAL ENTERPRISES,Pulses,25800.0,GRAM,2322,Unknown,25800,25.8
MDM007812,2025-06-28,SCH0319,S. AGRO WORKS,Pulses,51500.0,GRAM,4635,PAID,51500,51.5
MDM007205,2025-12-20,SCH0016,SHARMA TRADERS,Mustard Oil,58.7,KILOGRAM,7044,PAID,58.7,58.7
MDM003218,2026-01-04,SCH0009,SHARMA TRADERS,Atta,44.6,KILOGRAM,1338,PAID,44.6,44.6
MDM005738,2025-06-18,SCH0193,GOYAL MILL,Mustard Oil,10.9,KILOGRAM,1308,PAID,10.9 kg,10.9
MDM000288,2025-07-04,SCH0339,KUMAR & CO.,Pulses,20.0,KILOGRAM,1800,CLEARED,20,20.0
MDM009463,2025-07-13,SCH0100,SHARMA & SONS,Wheat,43.9,KILOGRAM,1317,Unknown,43.9 kg,43.9
MDM002967,2025-08-24,SCH0181,GOYAL MILL,Rice,23.1,KILOGRAM,924,PENDING,23.1,23.1
MDM003165,2025-07-13,SCH0201,SINGH AGRO,Rice,14700.0,GRAM,588,PAID,14700,14.7
MDM008686,2025-04-11,SCH0319,SINGH BROTHERS,Mustard Oil,30800.0,GRAM,3696,Unknown,30800,30.8
MDM009480,2026-03-21,SCH0408,SHARMA TRADERS PVT LTD,Pulses,39.0,KILOGRAM,3510,PAID,39,39.0
MDM010978,2025-11-27,SCH0324,SHARMA & SONS,Wheat,46.9,KILOGRAM,1407,CLEARED,46.9,46.9
MDM001658,2025-06-03,SCH0045,SHARMA TRADERS PVT LTD,Mustard Oil,1.088,BAGS,6528,DUE,1.088,54.400000000000006
MDM001976,2025-04-09,SCH0526,KUMAR & CO.,Rice,50.9,KILOGRAM,,PENDING,50.9,50.9
MDM002398,2026-02-17,SCH0049,SHARMA & SONS,Mustard Oil,21.4,KILOGRAM,2568,DUE,21.4,21.4
MDM000453,2025-10-20,SCH0328,KUMAR & CO.,Mustard Oil,19.1,KILOGRAM,2292,CLEARED,19.1 kg,19.1
MDM002711,2025-04-04,SCH0235,SHARMA & SONS,Rice,,,544,CLEARED,,
MDM011312,2025-09-25,SCH0597,GOYAL RICE MILL,Mustard Oil,,,4188,PENDING,,
MDM007204,2025-11-10,SCH0531,GOYAL ENTERPRISES,Pulses,38.1,KILOGRAM,3429,PAID,38.1 kg,38.1
MDM003682,2026-02-26,SCH0165,KUMAR GENERAL STORE,Rice,,,2176,PENDING,,
MDM006716,2025-10-13,SCH0144,KUMAR GENERAL STORE,Rice,,,1984,PENDING,,
MDM000423,2025-07-07,SCH0569,SHARMA & SONS,Pulses,25.0,KILOGRAM,2250,DUE,25,25.0
MDM011320,2025-09-29,SCH0140,SINGH AGRO,Pulses,25400.0,GRAM,2286,Unknown,25400,25.4
MDM005317,2025-10-18,SCH0489,SHARMA TRADERS,Rice,19600.0,GRAM,784,CLEARED,19600,19.6
MDM007026,2025-07-07,SCH0180,SINGH AGRO,Pulses,40500.0,GRAM,3645,PAID,40500,40.5
MDM000658,2025-10-23,SCH0554,KUMAR & CO.,Rice,,,1988,PENDING,,
MDM003302,2026-01-25,SCH0406,SINGH AGRO,Pulses,18.9,KILOGRAM,1701,PENDING,18.9,18.9
MDM008566,2025-12-15,SCH0305,KUMAR & CO.,Wheat,,,921,PAID,,
MDM002846,2025-06-26,SCH0139,KUMAR GENERAL STORE,Mustard Oil,37.8,KILOGRAM,4536,CLEARED,37.8,37.8
MDM004067,2025-10-17,SCH0254,KUMAR GENERAL STORE,Pulses,19.4,KILOGRAM,1746,CLEARED,19.4,19.4
MDM010873,2025-10-23,SCH0594,KUMAR GENERAL STORE,Mustard Oil,50600.0,GRAM,6072,PAID,50600,50.6
MDM009678,2025-09-11,SCH0545,SHARMA TRADERS,Wheat,28300.0,GRAM,,DUE,28300,28.3
MDM005245,2025-11-28,SCH0233,SHARMA TRADERS PVT LTD,Rice,25.9,KILOGRAM,1036,CLEARED,25.9 kg,25.9
MDM001002,2026-01-13,SCH0315,GOYAL RICE MILL,Rice,1.088,BAGS,2176,DUE,1.088,54.400000000000006
MDM004199,2026-01-02,SCH0118,GOYAL ENTERPRISES,Pulses,,,3761,DUE,,
MDM002419,2025-11-26,SCH0267,S. AGRO WORKS,Wheat,,,1464,PENDING,,
MDM000876,2025-04-06,SCH0340,SHARMA & SONS,Rice,0.8140000000000001,BAGS,,PAID,0.8140000000000001,40.7
MDM009865,2025-09-01,SCH0295,S. AGRO WORKS,Rice,59.7,KILOGRAM,2388,Unknown,59.7,59.7
MDM006727,2025-07-31,SCH0384,SINGH BROTHERS,Rice,51.8,KILOGRAM,2072,PENDING,51.8 kg,51.8
MDM003848,2025-06-12,SCH0280,GOYAL ENTERPRISES,Wheat,54.6,KILOGRAM,1638,PENDING,54.6,54.6
MDM000962,2026-01-22,SCH0035,KUMAR & CO.,Pulses,29500.0,GRAM,2655,DUE,29500,29.5
MDM001581,2025-09-25,SCH0325,KUMAR SUPPLIES,Pulses,,,4977,PENDING,,
MDM011388,2025-11-21,SCH0041,SHARMA & SONS,Wheat,20.0,KILOGRAM,600,CLEARED,20,20.0
MDM007763,2026-01-30,SCH0061,KUMAR SUPPLIES,Wheat,51.5,KILOGRAM,1545,PAID,51.5,51.5
MDM002207,2025-06-28,SCH0193,KUMAR GENERAL STORE,Pulses,0.482,BAGS,2169,PAID,0.482,24.099999999999998
MDM004267,2025-08-11,SCH0455,S. AGRO WORKS,Pulses,0.488,BAGS,,Unknown,0.488,24.4
MDM008626,2025-04-13,SCH0590,GOYAL MILL,Mustard Oil,23700.0,GRAM,2844,Unknown,23700,23.7
MDM000096,2026-01-27,SCH0416,SHARMA TRADERS,Rice,19.1,KILOGRAM,764,PENDING,19.1 kg,19.1
MDM004232,2025-04-29,SCH0584,KUMAR & CO.,Mustard Oil,0.63,BAGS,3780,PENDING,0.63,31.5
MDM000758,2025-06-01,SCH0277,SHARMA TRADERS PVT LTD,Pulses,,,2691,DUE,,
MDM004867,2026-03-18,SCH0543,SINGH BROTHERS,Mustard Oil,0.906,BAGS,5436,PENDING,0.9059999999999999,45.300000000000004
MDM005407,2025-10-23,SCH0561,SINGH BROTHERS,Mustard Oil,52.0,KILOGRAM,,PENDING,52.0 kg,52.0
MDM005314,2025-04-20,SCH0062,SINGH BROTHERS,Mustard Oil,41.4,KILOGRAM,4968,DUE,41.4 kg,41.4
MDM002285,2025-12-06,SCH0010,KUMAR & CO.,Pulses,1.024,KILOGRAM,4608,DUE,1.024,51.2
MDM009639,2026-01-31,SCH0406,GOYAL ENTERPRISES,Mustard Oil,16.8,KILOGRAM,2016,Unknown,16.8,16.8
MDM007002,2025-09-18,SCH0542,KUMAR SUPPLIES,Pulses,1.09,BAGS,4905,Unknown,1.09,54.50000000000001
MDM007298,2026-03-24,SCH0064,SHARMA TRADERS PVT LTD,Pulses,0.552,KILOGRAM,2484,PENDING,0.552,27.6
MDM005508,2025-12-09,SCH0019,SINGH BROTHERS,Pulses,1.176,BAGS,5292,Unknown,1.176,58.8
MDM005310,2025-09-15,SCH0584,SHARMA TRADERS PVT LTD,Pulses,15.6,KILOGRAM,1404,DUE,15.6,15.6
MDM009573,2025-08-10,SCH0251,GOYAL RICE MILL,Atta,24.6,KILOGRAM,738,PAID,24.6,24.6
MDM004828,2025-05-21,SCH0531,SINGH BROTHERS,Rice,53.8,KILOGRAM,2152,PENDING,53.8 kg,53.8
MDM008810,2025-07-22,SCH0245,KUMAR & CO.,Pulses,,,1224,PENDING,,
MDM007747,2026-01-10,SCH0325,KUMAR GENERAL STORE,Pulses,33.0,KILOGRAM,2970,Unknown,33,33.0
MDM000808,2025-04-27,SCH0398,S. AGRO WORKS,Rice,,,1064,Unknown,,
MDM003908,2025-06-12,SCH0489,SINGH AGRO,Wheat,25.5,KILOGRAM,765,DUE,25.5,25.5
MDM006142,2025-07-23,SCH0564,GOYAL MILL,Pulses,54.9,KILOGRAM,4941,DUE,54.9 kg,54.9
MDM010423,2025-06-11,SCH0584,SHARMA TRADERS,Rice,,,656,PAID,,
MDM009819,2025-04-27,SCH0304,KUMAR GENERAL STORE,Wheat,0.562,BAGS,843,Unknown,0.562,28.1
MDM007024,2025-12-01,SCH0263,SHARMA & SONS,Mustard Oil,,,3228,PAID,,
MDM001957,2025-03-11,SCH0356,S. AGRO WORKS,Pulses,48.5,KILOGRAM,4365,PENDING,48.5,48.5
MDM002446,2025-07-07,SCH0395,KUMAR SUPPLIES,Pulses,,,1476,PENDING,,
MDM008597,2025-10-04,SCH0415,SHARMA TRADERS,Mustard Oil,28.1,KILOGRAM,3372,PAID,28.1,28.1
MDM006970,2025-06-17,SCH0094,GOYAL MILL,Rice,52.4,KILOGRAM,2096,PAID,52.4 kg,52.4
MDM010084,2026-02-27,SCH0283,GOYAL ENTERPRISES,Rice,0.772,KILOGRAM,1544,PAID,0.772,38.6
MDM008769,2025-07-23,SCH0385,SHARMA TRADERS,Pulses,51.3,KILOGRAM,4617,PENDING,51.3,51.3
MDM010080,2025-06-01,SCH0404,SHARMA & SONS,Mustard Oil,1.058,BAGS,,PENDING,1.058,52.900000000000006
MDM002403,2025-04-27,SCH0134,SINGH BROTHERS,Mustard Oil,21.2,KILOGRAM,2544,DUE,21.2 kg,21.2
MDM008904,2025-03-05,SCH0502,SHARMA TRADERS PVT LTD,Pulses,10700.0,GRAM,963,DUE,10700,10.7
MDM001074,2025-08-05,SCH0002,GOYAL RICE MILL,Rice,53900.0,GRAM,2156,CLEARED,53900,53.9
MDM010674,2025-02-09,SCH0043,SHARMA TRADERS PVT LTD,Rice,,,1328,PENDING,,
MDM003399,2025-09-19,SCH0498,KUMAR SUPPLIES,Mustard Oil,0.852,KILOGRAM,5112,PENDING,0.852,42.6
MDM004241,2025-07-24,SCH0032,SINGH AGRO,Rice,22600.0,GRAM,904,PAID,22600,22.6
MDM006525,2025-11-13,SCH0174,KUMAR GENERAL STORE,Mustard Oil,0.884,BAGS,5304,Unknown,0.884,44.2
MDM005437,2025-08-31,SCH0478,SHARMA TRADERS PVT LTD,Pulses,1.124,KILOGRAM,5058,PENDING,1.124,56.2
MDM009177,2025-09-20,SCH0244,SHARMA & SONS,Rice,18.1,KILOGRAM,724,PAID,18.1,18.1
MDM010506,2026-01-31,SCH0367,SHARMA TRADERS PVT LTD,Mustard Oil,18300.0,GRAM,2196,PAID,18300,18.3
MDM002092,2025-06-18,SCH0283,GOYAL MILL,Mustard Oil,,,4824,PAID,,
MDM004528,2025-08-12,SCH0508,S. AGRO WORKS,Mustard Oil,29.0,KILOGRAM,3480,Unknown,29,29.0
MDM010610,2026-02-08,SCH0245,SINGH AGRO,Pulses,0.6859999999999999,KILOGRAM,3087,CLEARED,0.6859999999999999,34.3
MDM001699,2025-10-16,SCH0114,SHARMA & SONS,Rice,,,1536,PAID,,
MDM009898,2025-05-18,SCH0041,GOYAL ENTERPRISES,Wheat,20.6,KILOGRAM,618,CLEARED,20.6,20.6
MDM010360,2026-03-26,SCH0238,GOYAL MILL,Mustard Oil,29.1,KILOGRAM,3492,DUE,29.1 kg,29.1
MDM009626,2025-08-07,SCH0486,SHARMA TRADERS,Wheat,,,1293,PAID,,
MDM007253,2025-10-21,SCH0049,GOYAL ENTERPRISES,Wheat,0.624,BAGS,936,DUE,0.624,31.2
MDM009256,2025-06-10,SCH0535,GOYAL MILL,Mustard Oil,36.6,KILOGRAM,4392,PENDING,36.6 kg,36.6
MDM001004,2025-08-15,SCH0399,SHARMA TRADERS PVT LTD,Wheat,0.87,BAGS,1305,PAID,0.87,43.5
MDM010220,2025-05-28,SCH0137,KUMAR GENERAL STORE,Rice,,,1236,CLEARED,,
MDM011232,2026-02-24,SCH0214,GOYAL MILL,Rice,0.476,KILOGRAM,952,PAID,0.476,23.799999999999997
MDM010281,2025-12-29,SCH0597,KUMAR & CO.,Pulses,0.8440000000000001,BAGS,3798,CLEARED,0.8440000000000001,42.2
MDM008157,2025-05-12,SCH0368,SHARMA & SONS,Pulses,,,3798,CLEARED,,
MDM004652,2025-11-19,SCH0342,KUMAR & CO.,Pulses,,,3699,PENDING,,
MDM010329,2025-10-18,SCH0242,GOYAL ENTERPRISES,Wheat,45.5,KILOGRAM,1365,PAID,45.5,45.5
MDM008167,2025-10-23,SCH0424,SHARMA & SONS,Pulses,23.5,KILOGRAM,2115,PENDING,23.5 kg,23.5
MDM006157,2026-02-01,SCH0142,KUMAR & CO.,Pulses,36.1,KILOGRAM,3249,CLEARED,36.1,36.1
MDM001486,2025-07-08,SCH0397,SINGH BROTHERS,Mustard Oil,59.4,KILOGRAM,7128,PENDING,59.4,59.4
MDM011399,2025-07-28,SCH0283,SINGH BROTHERS,Mustard Oil,33.8,KILOGRAM,4056,PAID,33.8,33.8
MDM005369,2025-11-13,SCH0075,GOYAL MILL,Pulses,42.4,KILOGRAM,3816,PENDING,42.4 kg,42.4
MDM009984,2026-01-29,SCH0262,KUMAR SUPPLIES,Rice,20.3,KILOGRAM,812,Unknown,20.3 kg,20.3
MDM001412,2026-01-05,SCH0324,SHARMA TRADERS PVT LTD,Pulses,39.9,KILOGRAM,3591,PAID,39.9,39.9
MDM006290,2025-09-02,SCH0433,GOYAL RICE MILL,Mustard Oil,33.9,KILOGRAM,4068,PENDING,33.9,33.9
MDM011655,2025-06-10,SCH0243,KUMAR GENERAL STORE,Rice,0.688,BAGS,1376,Unknown,0.688,34.4
MDM011215,2025-08-19,SCH0555,SHARMA TRADERS,Mustard Oil,31300.0,GRAM,3756,PAID,31300,31.3
MDM008224,2025-01-06,SCH0481,SHARMA TRADERS PVT LTD,Rice,26.4,KILOGRAM,1056,PAID,26.4,26.4
MDM000710,2026-03-18,SCH0377,KUMAR SUPPLIES,Wheat,0.276,BAGS,414,CLEARED,0.276,13.8
MDM009762,2025-11-30,SCH0483,KUMAR GENERAL STORE,Mustard Oil,1.054,BAGS,6324,PAID,1.054,52.7
MDM003604,2025-09-09,SCH0432,SINGH AGRO,Wheat,0.784,BAGS,1176,PAID,0.784,39.2
MDM000986,2025-08-30,SCH0275,S. AGRO WORKS,Pulses,14.4,KILOGRAM,1296,DUE,14.4 kg,14.4
MDM003077,2025-09-06,SCH0579,SHARMA & SONS,Pulses,18.2,KILOGRAM,1638,PENDING,18.2,18.2
MDM006170,2026-03-26,SCH0215,KUMAR GENERAL STORE,Mustard Oil,1.178,BAGS,7068,PENDING,1.178,58.9
MDM006806,2025-09-29,SCH0390,S. AGRO WORKS,Atta,17.1,KILOGRAM,513,CLEARED,17.1,17.1
MDM008621,2025-06-24,SCH0294,KUMAR & CO.,Mustard Oil,10400.0,GRAM,1248,PAID,10400,10.4
MDM006714,2025-06-22,SCH0495,GOYAL RICE MILL,Mustard Oil,0.384,BAGS,2304,PENDING,0.384,19.2
MDM005078,2026-03-13,SCH0314,SINGH BROTHERS,Wheat,36.6,KILOGRAM,1098,DUE,36.6,36.6
MDM004102,2025-04-19,SCH0115,KUMAR & CO.,Rice,36.0,KILOGRAM,1440,CLEARED,36,36.0
MDM008529,2025-10-19,SCH0096,KUMAR SUPPLIES,Rice,,,1716,DUE,,
MDM002723,2025-12-22,SCH0359,KUMAR SUPPLIES,Pulses,38700.0,GRAM,3483,PENDING,38700,38.7
MDM011566,2025-07-17,SCH0346,SHARMA & SONS,Pulses,,,2430,PAID,,
MDM001269,2025-10-20,SCH0229,KUMAR & CO.,Mustard Oil,0.78,BAGS,4680,PENDING,0.78,39.0
MDM002463,2025-05-19,SCH0216,KUMAR GENERAL STORE,Wheat,,,741,PAID,,
MDM008291,2026-02-21,SCH0265,SINGH AGRO,Mustard Oil,46000.0,GRAM,5520,PENDING,46000,46.0
MDM000269,2025-04-07,SCH0164,GOYAL ENTERPRISES,Mustard Oil,58.3,KILOGRAM,,PENDING,58.3,58.3
MDM003581,2025-07-24,SCH0204,S. AGRO WORKS,Wheat,30.6,KILOGRAM,918,DUE,30.6,30.6
MDM004751,2026-02-02,SCH0200,GOYAL RICE MILL,Rice,0.934,BAGS,1868,Unknown,0.934,46.7
MDM009305,2025-12-28,SCH0140,SINGH AGRO,Pulses,51200.0,GRAM,4608,PENDING,51200,51.2
MDM011247,2025-05-23,SCH0077,SINGH AGRO,Rice,,,568,PAID,,
MDM007921,2025-07-10,SCH0186,GOYAL RICE MILL,Pulses,55.5,KILOGRAM,4995,DUE,55.5,55.5
MDM007896,2025-10-12,SCH0415,SHARMA TRADERS,Rice,35.0,KILOGRAM,1400,CLEARED,35.0 kg,35.0
MDM011295,2025-08-02,SCH0583,GOYAL ENTERPRISES,Rice,57.6,KILOGRAM,2304,PENDING,57.6 kg,57.6
MDM002822,2025-12-20,SCH0319,KUMAR SUPPLIES,Rice,19900.0,GRAM,796,DUE,19900,19.9
MDM011072,2025-11-05,SCH0182,GOYAL MILL,Rice,31.9,KILOGRAM,1276,Unknown,31.9 kg,31.9
MDM000590,2025-04-24,SCH0119,KUMAR SUPPLIES,Mustard Oil,1.186,KILOGRAM,7116,PAID,1.186,59.3
MDM008650,2026-02-14,SCH0053,KUMAR GENERAL STORE,Pulses,,,1935,Unknown,,
MDM011093,2025-04-23,SCH0097,SHARMA TRADERS PVT LTD,Mustard Oil,0.7759999999999999,BAGS,4656,PENDING,0.7759999999999999,38.8
MDM008075,2026-01-07,SCH0016,SHARMA TRADERS,Pulses,53.9,KILOGRAM,4851,PENDING,53.9,53.9
MDM000657,2025-05-02,SCH0023,S. AGRO WORKS,Rice,56000.0,GRAM,2240,PENDING,56000,56.0
MDM010023,2026-02-07,SCH0585,SINGH BROTHERS,Pulses,,,1683,PENDING,,
MDM009776,2025-10-20,SCH0082,KUMAR GENERAL STORE,Pulses,1.104,BAGS,4968,PAID,1.104,55.2
MDM002038,2026-02-21,SCH0322,GOYAL MILL,Mustard Oil,16700.0,GRAM,2004,PAID,16700,16.7
MDM009607,2025-06-19,SCH0406,SHARMA & SONS,Pulses,11.3,KILOGRAM,1017,PAID,11.3,11.3
MDM010918,2025-10-08,SCH0586,S. AGRO WORKS,Rice,25.6,KILOGRAM,1024,PENDING,25.6 kg,25.6
MDM003759,2025-06-11,SCH0322,KUMAR SUPPLIES,Pulses,46.0,KILOGRAM,4140,PAID,46,46.0
MDM006846,2025-06-14,SCH0276,KUMAR GENERAL STORE,Wheat,12.0,KILOGRAM,360,PAID,12.0 kg,12.0
MDM006152,2025-12-28,SCH0201,KUMAR & CO.,Mustard Oil,20.3,KILOGRAM,2436,PAID,20.3 kg,20.3
MDM008531,2026-02-18,SCH0565,SHARMA TRADERS PVT LTD,Pulses,0.43,KILOGRAM,1935,Unknown,0.43,21.5
MDM002029,2025-06-08,SCH0287,GOYAL ENTERPRISES,Mustard Oil,45.6,KILOGRAM,5472,PAID,45.6,45.6
MDM009240,2026-01-14,SCH0429,SINGH BROTHERS,Rice,34600.0,GRAM,1384,PENDING,34600,34.6
MDM000678,2026-02-24,SCH0283,KUMAR GENERAL STORE,Wheat,43.0,KILOGRAM,1290,DUE,43,43.0
MDM008655,2025-05-30,SCH0186,GOYAL RICE MILL,Mustard Oil,19.7,KILOGRAM,2364,PAID,19.7,19.7
MDM001233,2026-03-03,SCH0409,KUMAR & CO.,Rice,42600.0,GRAM,1704,PENDING,42600,42.6
MDM005455,2025-08-09,SCH0163,GOYAL ENTERPRISES,Rice,32.4,KILOGRAM,1296,Unknown,32.4 kg,32.4
MDM008141,2025-12-09,SCH0456,SINGH BROTHERS,Pulses,15.4,KILOGRAM,1386,PAID,15.4,15.4
MDM009637,2025-08-01,SCH0087,SINGH BROTHERS,Pulses,46.0,KILOGRAM,,PAID,46,46.0
MDM011355,2025-09-07,SCH0409,SINGH AGRO,Wheat,48.2,KILOGRAM,1446,PENDING,48.2,48.2
MDM007720,2025-07-18,SCH0588,GOYAL MILL,Mustard Oil,26.8,KILOGRAM,3216,DUE,26.8 kg,26.8
MDM004857,2025-09-21,SCH0565,KUMAR SUPPLIES,Mustard Oil,42500.0,GRAM,5100,PENDING,42500,42.5
MDM008282,2025-06-05,SCH0057,KUMAR & CO.,Atta,56.3,KILOGRAM,1689,PAID,56.3,56.3
MDM002433,2025-08-11,SCH0538,S. AGRO WORKS,Rice,,,1892,Unknown,,
MDM008884,2025-04-20,SCH0025,KUMAR GENERAL STORE,Wheat,0.302,BAGS,453,PAID,0.302,15.1
MDM009882,2025-10-22,SCH0269,SINGH BROTHERS,Pulses,0.356,BAGS,1602,PENDING,0.356,17.8
MDM004648,2025-12-13,SCH0137,SHARMA TRADERS PVT LTD,Rice,,,520,PAID,,
MDM008833,2025-12-12,SCH0161,GOYAL ENTERPRISES,Wheat,25000.0,GRAM,750,PAID,25000,25.0
MDM007750,2025-05-13,SCH0342,KUMAR GENERAL STORE,Pulses,0.588,BAGS,2646,PAID,0.588,29.4
MDM000897,2025-04-17,SCH0027,SHARMA TRADERS,Mustard Oil,,,5196,PENDING,,
MDM001612,2025-08-15,SCH0545,SINGH BROTHERS,Rice,44.4,KILOGRAM,1776,Unknown,44.4,44.4
MDM010172,2025-09-20,SCH0151,SINGH AGRO,Rice,25.0,KILOGRAM,,PENDING,25.0 kg,25.0
MDM001588,2026-04-02,SCH0210,SINGH AGRO,Pulses,,,5049,DUE,,
MDM006687,2025-08-03,SCH0115,SHARMA TRADERS,Wheat,0.628,BAGS,942,DUE,0.628,31.4
MDM007508,2025-02-10,SCH0576,SINGH AGRO,Mustard Oil,,,4440,DUE,,
MDM008586,2026-03-05,SCH0538,SINGH AGRO,Mustard Oil,17.7,KILOGRAM,2124,PAID,17.7,17.7
MDM001720,2025-06-10,SCH0515,S. AGRO WORKS,Pulses,0.862,BAGS,3879,DUE,0.862,43.1
MDM008482,2025-10-28,SCH0119,KUMAR & CO.,Pulses,40.5,KILOGRAM,3645,PAID,40.5,40.5
MDM010666,2025-04-03,SCH0135,GOYAL MILL,Mustard Oil,,,3396,PAID,,
MDM003807,2025-11-13,SCH0546,GOYAL MILL,Pulses,15.9,KILOGRAM,1431,CLEARED,15.9,15.9
MDM008691,2025-07-09,SCH0036,SHARMA & SONS,Mustard Oil,28.4,KILOGRAM,3408,DUE,28.4,28.4
MDM010376,2025-06-07,SCH0026,KUMAR GENERAL STORE,Wheat,59.7,KILOGRAM,1791,PENDING,59.7,59.7
MDM004702,2025-06-13,SCH0279,SHARMA & SONS,Pulses,34.5,KILOGRAM,3105,PAID,34.5 kg,34.5
MDM003962,2025-04-21,SCH0001,GOYAL ENTERPRISES,Mustard Oil,30.3,KILOGRAM,3636,DUE,30.3,30.3
MDM000732,2025-10-06,SCH0481,SHARMA TRADERS PVT LTD,Rice,13600.0,GRAM,544,PENDING,13600,13.6
MDM005558,2025-04-28,SCH0393,SINGH BROTHERS,Wheat,58.5,KILOGRAM,1755,Unknown,58.5,58.5
MDM008142,2026-03-26,SCH0567,SINGH BROTHERS,Rice,55200.0,GRAM,2208,Unknown,55200,55.2
MDM005565,2025-12-18,SCH0341,GOYAL ENTERPRISES,Rice,,,1980,Unknown,,
MDM009590,2025-10-30,SCH0429,KUMAR & CO.,Rice,,,1136,PENDING,,
MDM010450,2025-07-06,SCH0556,GOYAL MILL,Pulses,,,3330,PAID,,
