record_id,date,school_id,grade,total_students,present_students,teacher_present,marked_by,attendance_anomaly,attendance_rate,proxy_attendance_anomaly
ATT0018083,2025-08-22,SCH0027,4,174,122,1,HM,False,70.11494252873564,False
,2025-03-05,SCH0340,2,197,155,0,HEADMASTER,False,78.68020304568529,False
ATT0009403,2025-05-23,SCH0214,2,71,54,0,HM,False,76.05633802816901,False
ATT0004970,2026-02-06,SCH0143,4,99,71,1,CLERK,False,71.71717171717171,False
ATT0014318,2025-03-12,SCH0416,2,224,224,1,CLASS TEACHER,False,100.0,False
ATT0010964,2025-12-09,SCH0525,8,261,161,1,HEADMASTER,False,61.68582375478927,False
ATT0016100,2025-07-24,SCH0095,1,117,93,1,CLERK,False,79.48717948717949,False
ATT0016108,2025-09-12,SCH0486,2,298,219,,ADMIN,False,73.48993288590604,False
ATT0000875,2025-03-06,SCH0031,2,92,78,1,HEADMASTER,False,84.78260869565217,False
ATT0006878,2025-04-10,SCH0108,5,179,133,1,HEADMASTER,False,74.30167597765363,False
ATT0018149,2025-08-22,SCH0474,5,63,59,1,HEADMASTER,False,93.65079365079364,False
,2025-10-25,SCH0054,6,132,114,0,CLERK,False,86.36363636363636,False
ATT0001627,2025-10-04,SCH0507,8,166,136,1,,False,81.92771084337349,False
ATT0009559,2026-03-27,SCH0077,5,177,156,1,HM,False,88.13559322033898,False
ATT0002281,2025-10-09,SCH0111,2,120,94,0,HM,False,78.33333333333333,False
ATT0014341,2025-11-27,SCH0455,8,183,155,1,CLERK,False,84.69945355191257,False
ATT0000980,2025-04-23,SCH0201,2,167,111,1,ADMIN,False,66.46706586826348,False
ATT0016736,2026-02-19,SCH0181,3,67,60,1,CLERK,False,89.55223880597015,False
ATT0003820,2026-03-18,SCH0294,3,157,143,1,HM,False,91.0828025477707,False
ATT0017885,2026-02-24,SCH0365,4,287,218,0,CLASS TEACHER,False,75.9581881533101,False
ATT0012363,2025-04-30,SCH0382,1,253,161,1,ADMIN,False,63.63636363636363,False
ATT0001180,2025-08-17,SCH0173,10,160,96,1,HM,False,60.0,False
ATT0001019,2025-06-17,SCH0481,10,295,180,0,HM,False,61.016949152542374,False
ATT0002956,2026-02-07,SCH0471,8,101,83,0,ADMIN,False,82.17821782178217,False
ATT0011076,2025-06-19,SCH0110,1,63,49,1,CLASS TEACHER,False,77.77777777777779,False
ATT0019607,2026-03-25,SCH0003,3,58,47,1,HEADMASTER,False,81.03448275862068,False
ATT0014651,2025-10-04,SCH0209,5,288,211,1,HM,False,73.26388888888889,False
ATT0002401,2026-07-03,SCH0258,1,50,35,1,ADMIN,False,70.0,False
ATT0006946,2025-10-30,SCH0401,5,293,231,1,ADMIN,False,78.839590443686,False
ATT0004647,2026-03-14,SCH0099,7,290,290,1,ADMIN,False,100.0,False
ATT0013166,2025-04-14,SCH0121,5,244,202,1,,False,82.78688524590164,False
ATT0016122,2025-08-24,SCH0093,4,161,161,1,ADMIN,False,100.0,True
ATT0017134,2026-03-19,SCH0112,4,194,129,1,CLASS TEACHER,False,66.49484536082474,False
ATT0005426,2025-11-23,SCH0255,8,151,151,1,HM,False,100.0,True
ATT0000950,2025-05-24,SCH0138,1,184,122,1,CLERK,False,66.30434782608695,False
ATT0019590,2025-07-12,SCH0178,4,63,57,1,CLASS TEACHER,False,90.47619047619048,False
ATT0016173,2025-12-13,SCH0208,4,267,173,1,,False,64.7940074906367,False
ATT0005675,2025-09-03,SCH0157,5,115,72,0,HEADMASTER,False,62.60869565217392,False
ATT0010092,2025-05-23,SCH0164,4,112,78,,CLERK,False,69.64285714285714,False
ATT0016052,2025-11-11,SCH0248,6,42,40,1,CLERK,False,95.23809523809523,False
ATT0011752,2025-08-20,SCH0452,9,194,116,1,HEADMASTER,False,59.79381443298969,False
ATT0005605,2026-01-20,SCH0162,1,135,123,1,HM,False,91.11111111111111,False
ATT0019952,2025-10-09,SCH0573,5,42,40,1,HEADMASTER,False,95.23809523809523,False
ATT0000322,2026-01-15,SCH0057,3,137,102,1,ADMIN,False,74.45255474452554,False
ATT0013973,2025-08-05,SCH0113,3,165,159,1,HEADMASTER,False,96.36363636363636,False
ATT0017410,2026-02-14,SCH0350,5,112,104,,,False,92.85714285714286,False
ATT0008218,2026-01-13,SCH0040,3,277,174,1,CLASS TEACHER,False,62.8158844765343,False
ATT0012814,2025-12-13,SCH0172,3,178,171,1,HEADMASTER,False,96.06741573033707,False
ATT0017281,2026-02-08,SCH0008,2,199,199,1,CLERK,False,100.0,True
ATT0014501,2025-09-09,SCH0086,2,106,106,1,,False,100.0,False
ATT0007255,2025-04-22,SCH0222,5,96,68,1,,False,70.83333333333334,False
ATT0011585,2025-06-16,SCH0220,3,174,163,1,HM,False,93.67816091954023,False
ATT0004360,2025-01-07,SCH0260,5,106,88,0,,False,83.01886792452831,False
ATT0019855,2025-12-21,SCH0574,3,62,57,1,CLERK,False,91.93548387096774,False
ATT0000949,2025-07-19,SCH0332,3,190,155,1,HM,False,81.57894736842105,False
ATT0011033,2025-11-25,SCH0251,7,141,112,1,,False,79.43262411347519,False
ATT0019738,2025-04-10,SCH0326,4,207,135,1,CLASS TEACHER,False,65.21739130434783,False
ATT0015299,2025-09-22,SCH0062,2,205,134,1,CLERK,False,65.3658536585366,False
ATT0018200,2025-10-27,SCH0297,7,168,161,1,CLERK,False,95.83333333333334,False
ATT0005229,2025-07-05,SCH0429,9,212,166,1,CLASS TEACHER,False,78.30188679245283,False
ATT0014962,2025-09-11,SCH0400,4,210,158,1,ADMIN,False,75.23809523809524,False
ATT0010367,2025-09-29,SCH0036,6,231,187,1,CLASS TEACHER,False,80.95238095238095,False
ATT0004228,2026-02-09,SCH0247,5,158,110,1,ADMIN,False,69.62025316455697,False
ATT0011413,2025-07-16,SCH0170,5,243,152,1,CLASS TEACHER,False,62.55144032921811,False
ATT0011194,2026-01-15,SCH0432,4,203,203,1,ADMIN,False,100.0,False
ATT0012837,2025-10-31,SCH0501,4,164,146,,,False,89.02439024390245,False
ATT0010120,2025-07-25,SCH0439,6,173,165,1,HM,False,95.37572254335261,False
ATT0009346,2025-09-04,SCH0281,7,276,258,0,CLASS TEACHER,False,93.47826086956522,False
ATT0006394,2025-02-12,SCH0216,2,93,63,1,CLERK,False,67.74193548387096,False
ATT0005121,2025-04-30,SCH0453,10,125,77,1,ADMIN,False,61.6,False
ATT0019823,2026-02-14,SCH0378,5,84,65,1,HM,False,77.38095238095238,False
ATT0017740,2025-05-06,SCH0094,8,82,67,1,HM,False,81.70731707317073,False
ATT0005240,2025-11-20,SCH0167,9,90,59,1,HM,False,65.55555555555556,False
ATT0008290,2025-07-23,SCH0048,3,227,203,0,HEADMASTER,False,89.42731277533039,False
ATT0002505,2026-02-03,SCH0337,3,153,117,1,CLERK,False,76.47058823529412,False
ATT0018578,2025-10-10,SCH0568,5,219,147,1,CLERK,False,67.12328767123287,False
ATT0007392,2025-12-11,SCH0080,2,275,174,1,CLASS TEACHER,False,63.272727272727266,False
ATT0008955,2025-04-21,SCH0585,1,249,172,,ADMIN,False,69.07630522088354,False
ATT0012210,2025-04-28,SCH0069,3,165,108,1,HM,False,65.45454545454545,False
ATT0000111,2026-12-03,SCH0047,1,212,167,1,HEADMASTER,False,78.77358490566037,False
ATT0017796,2025-08-25,SCH0025,4,157,126,1,CLASS TEACHER,False,80.2547770700637,False
ATT0009984,2025-09-19,SCH0174,1,56,61,1,ADMIN,True,108.92857142857142,False
ATT0018496,2025-06-23,SCH0064,8,293,231,1,ADMIN,False,78.839590443686,False
ATT0004078,2025-05-19,SCH0352,4,112,93,0,CLERK,False,83.03571428571429,False
ATT0012483,2026-01-16,SCH0556,3,42,34,1,,False,80.95238095238095,False
ATT0011475,2025-04-24,SCH0054,3,218,132,0,ADMIN,False,60.550458715596335,False
ATT0006561,2025-11-27,SCH0535,8,101,69,1,CLASS TEACHER,False,68.31683168316832,False
ATT0009433,2025-04-21,SCH0139,1,130,100,1,HM,False,76.92307692307693,False
ATT0008438,2025-05-08,SCH0514,1,179,174,1,HM,False,97.20670391061452,False
,2025-12-06,SCH0074,3,156,142,0,CLASS TEACHER,False,91.02564102564102,False
ATT0013174,2025-07-22,SCH0049,9,143,135,1,ADMIN,False,94.4055944055944,False
ATT0018115,2025-05-19,SCH0549,5,187,145,1,,False,77.54010695187165,False
ATT0000096,2025-05-21,SCH0408,7,298,275,1,ADMIN,False,92.28187919463086,False
ATT0013579,2025-12-05,SCH0496,10,283,198,1,HEADMASTER,False,69.96466431095406,False
ATT0009368,2025-06-30,SCH0499,9,252,173,1,CLERK,False,68.65079365079364,False
,2025-08-02,SCH0095,3,256,157,1,,False,61.328125,False
ATT0015607,2025-08-24,SCH0441,4,180,180,1,ADMIN,False,100.0,True
ATT0018527,2025-10-01,SCH0339,4,82,57,1,ADMIN,False,69.51219512195121,False
ATT0011776,2026-01-20,SCH0071,8,153,115,1,ADMIN,False,75.16339869281046,False
ATT0016925,2025-06-12,SCH0404,2,95,92,1,ADMIN,False,96.84210526315789,False
ATT0015420,2025-05-07,SCH0456,4,58,54,,CLERK,False,93.10344827586206,False
ATT0005704,2025-10-08,SCH0030,2,231,217,1,CLERK,False,93.93939393939394,False
ATT0017378,2026-01-15,SCH0245,5,44,28,1,CLERK,False,63.63636363636363,False
ATT0006458,2025-08-05,SCH0059,2,122,85,1,CLASS TEACHER,False,69.67213114754098,False
ATT0013401,2025-09-29,SCH0334,6,101,75,1,HM,False,74.25742574257426,False
ATT0011891,2026-03-20,SCH0192,7,73,58,1,CLASS TEACHER,False,79.45205479452055,False
ATT0006743,2025-11-13,SCH0435,3,158,94,1,HEADMASTER,False,59.49367088607595,False
ATT0010366,2026-02-17,SCH0203,9,204,162,,,False,79.41176470588235,False
ATT0004792,2026-01-21,SCH0438,2,288,272,1,CLERK,False,94.44444444444444,False
ATT0014045,2025-08-24,SCH0164,2,40,34,1,HEADMASTER,False,85.0,False
ATT0008086,2025-10-03,SCH0114,4,242,224,0,,False,92.56198347107438,False
ATT0000320,2025-05-06,SCH0019,8,254,205,1,,False,80.70866141732283,False
ATT0014185,2026-02-15,SCH0289,3,56,46,,ADMIN,False,82.14285714285714,False
ATT0013303,2026-01-13,SCH0074,2,184,166,,,False,90.21739130434783,False
,2025-03-08,SCH0185,5,106,67,1,HEADMASTER,False,63.20754716981132,False
ATT0005615,2025-06-27,SCH0359,2,219,238,1,CLERK,True,108.67579908675799,False
ATT0017024,2025-06-05,SCH0157,5,252,232,1,HM,False,92.06349206349206,False
ATT0005494,2025-11-18,SCH0498,7,118,73,1,,False,61.86440677966102,False
ATT0015041,2026-03-10,SCH0248,7,250,217,1,HEADMASTER,False,86.8,False
ATT0000331,2025-04-23,SCH0538,9,167,149,1,,False,89.22155688622755,False
ATT0009005,2025-10-25,SCH0201,1,114,75,1,,False,65.78947368421053,False
ATT0003117,2025-01-12,SCH0268,3,181,162,1,CLASS TEACHER,False,89.50276243093923,False
ATT0003332,2025-09-26,SCH0444,1,175,183,0,,True,104.57142857142858,False
ATT0000614,2025-08-15,SCH0336,2,289,234,1,HM,False,80.96885813148789,False
ATT0007580,2025-06-16,SCH0576,3,253,163,1,,False,64.42687747035573,False
ATT0013788,2026-03-25,SCH0198,5,220,182,1,CLASS TEACHER,False,82.72727272727273,False
ATT0011037,2025-12-17,SCH0107,9,98,61,1,ADMIN,False,62.244897959183675,False
ATT0015029,2026-11-03,SCH0460,1,274,198,1,,False,72.26277372262774,False
ATT0006159,2026-01-03,SCH0419,2,206,149,1,CLASS TEACHER,False,72.33009708737865,False
ATT0015202,2025-05-15,SCH0203,5,90,84,,ADMIN,False,93.33333333333333,False
ATT0016631,2025-06-27,SCH0215,6,299,291,1,CLASS TEACHER,False,97.32441471571906,False
ATT0015210,2026-03-14,SCH0246,4,222,222,1,HM,False,100.0,False
,2025-11-13,SCH0128,3,299,199,1,ADMIN,False,66.5551839464883,False
ATT0010076,2025-04-15,SCH0597,2,280,260,1,,False,92.85714285714286,False
ATT0010735,2026-01-21,SCH0385,6,103,70,1,CLASS TEACHER,False,67.96116504854369,False
ATT0014924,2026-03-21,SCH0570,2,168,153,1,CLASS TEACHER,False,91.07142857142857,False
ATT0007497,2025-07-31,SCH0340,3,292,251,1,HEADMASTER,False,85.95890410958904,False
ATT0002260,2025-11-08,SCH0047,4,143,134,0,ADMIN,False,93.7062937062937,False
ATT0003465,2025-11-28,SCH0065,5,157,120,1,HEADMASTER,False,76.43312101910828,False
ATT0013478,2025-11-10,SCH0283,10,81,76,1,CLERK,False,93.82716049382715,False
ATT0006901,2026-03-23,SCH0444,2,234,176,1,CLERK,False,75.21367521367522,False
ATT0007875,2025-08-18,SCH0027,2,100,63,1,HM,False,63.0,False
ATT0006126,2025-05-14,SCH0464,2,211,196,1,CLASS TEACHER,False,92.89099526066352,False
ATT0018577,2026-03-26,SCH0371,5,172,137,1,,False,79.65116279069767,False
ATT0001279,2026-03-07,SCH0480,3,98,91,1,HM,False,92.85714285714286,False
ATT0011452,2026-01-12,SCH0544,6,139,105,,CLERK,False,75.53956834532374,False
ATT0019477,2025-02-09,SCH0337,1,196,125,0,ADMIN,False,63.775510204081634,False
ATT0012958,2026-10-01,SCH0313,3,172,119,1,HM,False,69.18604651162791,False
ATT0006058,2025-06-14,SCH0400,3,110,80,0,CLERK,False,72.72727272727273,False
ATT0015645,2026-03-03,SCH0545,1,200,210,1,HM,True,105.0,False
ATT0013433,2025-09-22,SCH0584,8,294,246,1,,False,83.6734693877551,False
ATT0007019,2025-11-21,SCH0208,5,125,99,1,CLERK,False,79.2,False
ATT0005689,2025-12-06,SCH0021,5,180,126,0,ADMIN,False,70.0,False
ATT0017227,2025-04-26,SCH0235,5,172,112,1,CLERK,False,65.11627906976744,False
ATT0000052,2025-02-09,SCH0267,8,254,152,1,,False,59.84251968503938,False
ATT0008501,2026-01-19,SCH0097,5,295,229,1,,False,77.62711864406779,False
ATT0000093,2025-12-19,SCH0474,5,280,180,1,CLASS TEACHER,False,64.28571428571429,False
ATT0008219,2025-08-17,SCH0040,4,212,164,1,,False,77.35849056603774,False
ATT0016962,2025-04-27,SCH0556,2,137,134,0,HM,False,97.8102189781022,False
ATT0004330,2025-12-09,SCH0423,10,220,139,1,HEADMASTER,False,63.18181818181819,False
ATT0011510,2025-08-31,SCH0464,10,184,146,1,HM,False,79.34782608695652,False
ATT0009376,2025-07-21,SCH0463,1,85,68,1,CLASS TEACHER,False,80.0,False
ATT0019819,2025-10-17,SCH0283,2,142,91,1,HEADMASTER,False,64.08450704225352,False
ATT0007445,2025-12-05,SCH0327,8,206,188,1,HEADMASTER,False,91.2621359223301,False
ATT0014003,2025-09-14,SCH0487,7,265,247,1,CLERK,False,93.20754716981132,False
ATT0008555,2025-07-06,SCH0054,3,81,52,1,,False,64.19753086419753,False
ATT0012645,2026-03-26,SCH0177,2,217,180,,ADMIN,False,82.94930875576037,False
ATT0014150,2025-07-31,SCH0144,7,96,92,1,,False,95.83333333333334,False
ATT0005341,2025-10-05,SCH0018,7,251,215,1,ADMIN,False,85.65737051792829,False
ATT0017837,2025-09-23,SCH0066,4,153,100,1,,False,65.359477124183,False
ATT0012301,2025-07-15,SCH0057,7,153,93,,CLERK,False,60.78431372549019,False
ATT0007823,2026-03-28,SCH0148,4,50,42,1,HM,False,84.0,False
ATT0011153,2025-09-27,SCH0441,6,153,116,1,,False,75.81699346405229,False
ATT0009168,2025-09-24,SCH0026,2,143,124,1,HM,False,86.7132867132867,False
ATT0007972,2025-09-24,SCH0585,3,125,108,0,CLERK,False,86.4,False
ATT0003870,2026-01-14,SCH0063,4,158,131,0,HEADMASTER,False,82.91139240506328,False
ATT0017133,2025-08-14,SCH0024,4,253,210,1,CLASS TEACHER,False,83.00395256916995,False
,2026-01-01,SCH0445,2,274,174,1,ADMIN,False,63.503649635036496,False
ATT0016879,2026-03-30,SCH0493,1,240,195,0,CLERK,False,81.25,False
ATT0002594,2025-05-01,SCH0015,8,221,144,1,CLASS TEACHER,False,65.15837104072398,False
ATT0013431,2026-02-26,SCH0507,7,252,236,0,HEADMASTER,False,93.65079365079364,False
ATT0018076,2025-04-15,SCH0213,9,270,286,1,CLERK,True,105.92592592592594,False
ATT0019208,2026-02-04,SCH0099,4,100,65,,,False,65.0,False
,2025-05-11,SCH0448,6,181,181,1,CLASS TEACHER,False,100.0,True
ATT0008485,2025-07-19,SCH0512,1,281,206,,,False,73.30960854092527,False
ATT0018122,2026-02-15,SCH0176,5,59,43,1,,False,72.88135593220339,False
ATT0006051,2025-09-27,SCH0022,4,223,201,1,HM,False,90.13452914798206,False
ATT0008847,2025-11-02,SCH0272,1,248,248,1,,False,100.0,True
ATT0008167,2026-02-12,SCH0436,3,197,179,0,,False,90.86294416243655,False
ATT0016249,2025-12-28,SCH0116,6,279,279,1,CLERK,False,100.0,True
ATT0006677,2026-03-31,SCH0347,4,127,91,1,HEADMASTER,False,71.65354330708661,False
ATT0018910,2025-02-11,SCH0038,5,204,204,1,CLERK,False,100.0,False
ATT0016327,2026-01-21,SCH0334,3,271,263,0,HM,False,97.04797047970479,False
ATT0015690,2025-05-15,SCH0323,8,90,56,1,CLERK,False,62.22222222222222,False
ATT0007637,2025-09-07,SCH0370,9,199,192,1,CLERK,False,96.4824120603015,False
ATT0017679,2025-10-27,SCH0207,2,126,95,1,CLERK,False,75.39682539682539,False
ATT0000574,2025-04-29,SCH0113,6,221,144,1,ADMIN,False,65.15837104072398,False
ATT0012089,2025-08-05,SCH0465,2,256,176,1,,False,68.75,False
ATT0011051,2025-10-14,SCH0067,5,282,223,1,,False,79.07801418439716,False
ATT0006994,2025-05-29,SCH0519,3,182,131,,,False,71.97802197802197,False
ATT0005397,2025-12-28,SCH0548,3,149,149,1,HM,False,100.0,True
ATT0010877,2026-03-25,SCH0569,4,291,209,1,CLASS TEACHER,False,71.8213058419244,False
ATT0009496,2025-11-26,SCH0295,3,153,114,1,ADMIN,False,74.50980392156863,False
,2025-11-02,SCH0357,5,125,117,0,HEADMASTER,False,93.60000000000001,False
ATT0000069,2025-05-15,SCH0540,4,240,225,1,CLASS TEACHER,False,93.75,False
ATT0010873,2025-12-07,SCH0469,9,89,86,1,CLERK,False,96.62921348314607,False
ATT0015529,2025-07-08,SCH0063,6,134,85,1,HEADMASTER,False,63.43283582089553,False
ATT0004747,2025-05-16,SCH0520,5,262,282,0,CLASS TEACHER,True,107.63358778625954,False
ATT0009755,2026-01-09,SCH0064,1,198,123,1,,False,62.121212121212125,False
ATT0016188,2025-12-18,SCH0522,2,159,121,0,HM,False,76.10062893081762,False
ATT0011661,2025-06-21,SCH0592,9,158,119,1,,False,75.31645569620254,False
ATT0005692,2025-07-29,SCH0051,4,296,275,1,,False,92.9054054054054,False
ATT0009635,2025-12-11,SCH0193,3,189,147,1,CLERK,False,77.77777777777779,False
ATT0017506,2026-08-02,SCH0405,3,129,138,1,HM,True,106.9767441860465,False
ATT0019728,2025-05-02,SCH0575,1,74,53,1,HM,False,71.62162162162163,False
ATT0012050,2025-05-05,SCH0107,7,68,47,1,HM,False,69.11764705882352,False
ATT0012734,2026-01-24,SCH0171,6,189,156,1,CLASS TEACHER,False,82.53968253968253,False
ATT0004342,2025-07-30,SCH0516,7,271,285,1,HEADMASTER,True,105.1660516605166,False
ATT0003018,2025-11-14,SCH0491,1,216,155,1,HEADMASTER,False,71.75925925925925,False
ATT0009978,2025-08-19,SCH0267,1,205,159,0,CLERK,False,77.5609756097561,False
ATT0011489,2026-01-22,SCH0041,6,123,100,1,CLASS TEACHER,False,81.30081300813008,False
ATT0004076,2025-05-26,SCH0279,1,148,88,1,HM,False,59.45945945945946,False
ATT0018336,2025-08-09,SCH0110,2,243,210,1,HM,False,86.41975308641975,False
ATT0015511,2025-07-30,SCH0049,5,239,156,0,CLASS TEACHER,False,65.27196652719665,False
ATT0012808,2025-09-29,SCH0137,2,250,175,1,ADMIN,False,70.0,False
ATT0015688,2025-10-16,SCH0554,1,179,161,1,ADMIN,False,89.94413407821229,False
ATT0014842,2025-03-06,SCH0261,6,55,52,1,CLERK,False,94.54545454545455,False
ATT0003496,2025-09-17,SCH0134,4,291,291,1,CLERK,False,100.0,False
ATT0016339,2026-01-14,SCH0191,8,146,133,0,ADMIN,False,91.0958904109589,False
ATT0011743,2025-10-05,SCH0001,8,116,104,1,ADMIN,False,89.65517241379311,False
ATT0013455,2025-07-19,SCH0464,8,113,87,0,HEADMASTER,False,76.99115044247787,False
ATT0013299,2025-10-15,SCH0050,9,114,71,1,HM,False,62.28070175438597,False
ATT0001486,2026-01-06,SCH0588,7,183,121,1,ADMIN,False,66.12021857923497,False
ATT0017653,2025-11-28,SCH0409,9,63,56,,CLERK,False,88.88888888888889,False
ATT0007653,2025-04-10,SCH0060,9,58,42,1,CLASS TEACHER,False,72.41379310344827,False
ATT0018817,2025-08-24,SCH0495,5,173,139,1,ADMIN,False,80.34682080924856,False
ATT0015051,2025-05-13,SCH0097,7,86,83,1,CLERK,False,96.51162790697676,False
ATT0011465,2025-06-19,SCH0363,2,251,251,1,HM,False,100.0,False
ATT0000676,2026-02-11,SCH0469,1,119,97,0,,False,81.5126050420168,False
ATT0005135,2025-11-18,SCH0497,3,252,164,0,HEADMASTER,False,65.07936507936508,False
ATT0000024,2025-06-12,SCH0402,2,183,142,1,,False,77.59562841530054,False
ATT0019634,2025-12-01,SCH0244,4,278,184,1,HM,False,66.18705035971223,False
ATT0012588,2026-02-13,SCH0091,9,265,162,1,CLASS TEACHER,False,61.13207547169811,False
ATT0013144,2025-06-21,SCH0154,9,45,30,1,,False,66.66666666666666,False
ATT0003047,2025-11-19,SCH0089,1,131,107,1,HEADMASTER,False,81.67938931297711,False
ATT0002037,2025-04-14,SCH0091,3,125,95,1,,False,76.0,False
ATT0003066,2025-06-04,SCH0411,2,222,175,0,HEADMASTER,False,78.82882882882883,False
ATT0010509,2025-04-07,SCH0249,1,101,61,1,ADMIN,False,60.396039603960396,False
ATT0006110,2025-05-19,SCH0459,2,168,112,0,CLERK,False,66.66666666666666,False
ATT0015220,2025-04-21,SCH0170,1,213,149,1,ADMIN,False,69.95305164319248,False
ATT0007099,2026-04-03,SCH0248,10,212,200,1,CLERK,False,94.33962264150944,False
,2025-10-16,SCH0011,4,168,116,,CLERK,False,69.04761904761905,False
ATT0007872,2026-03-15,SCH0499,1,113,113,1,HM,False,100.0,True
ATT0007981,2025-06-11,SCH0472,1,91,61,1,CLERK,False,67.03296703296702,False
ATT0009920,2025-10-09,SCH0541,5,173,141,1,HEADMASTER,False,81.5028901734104,False
ATT0006928,2025-05-17,SCH0290,4,66,42,1,ADMIN,False,63.63636363636363,False
ATT0001042,2025-04-28,SCH0344,5,109,73,1,,False,66.97247706422019,False
ATT0009483,2025-10-04,SCH0484,8,49,29,1,ADMIN,False,59.183673469387756,False
ATT0019885,2026-02-14,SCH0419,5,98,91,1,HM,False,92.85714285714286,False
ATT0018824,2025-11-18,SCH0316,8,223,167,0,ADMIN,False,74.88789237668162,False
ATT0000115,2025-07-05,SCH0331,3,295,200,0,ADMIN,False,67.79661016949152,False
ATT0006992,2025-08-18,SCH0124,4,98,83,1,HEADMASTER,False,84.6938775510204,False
ATT0004251,2026-08-03,SCH0498,6,195,195,1,HEADMASTER,False,100.0,False
ATT0007551,2025-07-24,SCH0040,1,40,38,1,ADMIN,False,95.0,False
ATT0008423,2025-11-20,SCH0133,2,291,278,1,,False,95.53264604810997,False
ATT0010338,2026-01-24,SCH0008,4,230,168,1,ADMIN,False,73.04347826086956,False
ATT0017414,2026-03-03,SCH0301,5,215,192,0,HEADMASTER,False,89.30232558139535,False
ATT0003854,2025-06-12,SCH0468,5,236,190,0,CLASS TEACHER,False,80.50847457627118,False
ATT0005814,2025-04-16,SCH0278,6,269,201,1,CLASS TEACHER,False,74.72118959107806,False
ATT0013836,2025-10-26,SCH0166,9,235,142,1,CLERK,False,60.42553191489362,False
ATT0019665,2025-04-03,SCH0433,6,153,126,0,CLERK,False,82.35294117647058,False
ATT0001759,2026-01-01,SCH0194,3,61,48,,CLERK,False,78.68852459016394,False
ATT0015300,2025-06-04,SCH0299,1,97,61,1,CLERK,False,62.88659793814433,False
ATT0007645,2025-09-05,SCH0509,4,227,202,1,ADMIN,False,88.98678414096916,False
ATT0003681,2026-02-13,SCH0518,3,153,95,1,HEADMASTER,False,62.091503267973856,False
ATT0014242,2025-12-25,SCH0394,5,91,60,1,HEADMASTER,False,65.93406593406593,False
ATT0018727,2025-12-17,SCH0261,7,276,204,1,HEADMASTER,False,73.91304347826086,False
ATT0003599,2026-04-01,SCH0057,3,118,81,1,,False,68.64406779661016,False
ATT0014883,2025-10-13,SCH0274,5,40,24,1,CLERK,False,60.0,False
ATT0014461,2025-08-05,SCH0495,6,283,251,1,,False,88.69257950530034,False
ATT0007411,2025-07-14,SCH0298,1,81,51,0,CLERK,False,62.96296296296296,False
ATT0010601,2025-08-12,SCH0003,5,143,87,0,CLASS TEACHER,False,60.83916083916085,False
